trisula,trisula
jodoh,jodoh
kaki tiga,kaki tiga
trikaki,trikaki
tripod,tripod
kaki-tiga,kaki-tiga
perkara kecil,perkara kecil
bus listrik,bas elektrik
trombon,trombon
trofi,trofi
keperluan peng,keperluan peng
pakaian dan ke,pakaian dan ke
pakaian pengan,pakaian pengan
truk,trak
trak,trak
belantan kecil,belantan kecil
cota,cota
pentungan poli,belantan poli
tongkat polisi,tongkat polis
kotakbarang,kotakbarang
tab,tab
tiub,tiub
tabung vakum,tiub vakum
lipatan,lipatan
kapal tunda,kapal tunda
kereta tunda,kereta tunda
Tuileries,Tuileries
Tuileries Gard,Tuileries Gard
kain net,kain net
tun,tun
tunik,tunik
terowong,terowong
tembusan,tembusan
turbin,turbin
jalan tol,jalan tol
turet,turet
mesin taip,mesin taip
mesin ketik,mesin taip
ukulele,ukulele
pakaian dalam,pakaian dalam
pakaian dlm,pakaian dlm
jalan bawah,jalan bawah
universiti,universiti
Universitas Ch,Universiti Ch
bahagian atas,bahagian atas
alat membuang ,alat membuang
bekas simpan a,bekas simpan a
pasu hiasan,pasu hiasan
alat-alat ruma,alat-alat ruma
vila,vila
benih cacar,benih cacar
vaksin,vaksin
penghisap debu,penghisap debu
injap,injap
van,van
mobil gerbong,kereta gerbong
kafilah,kafilah
sampang,sampang
varnis,varnis
bekas jambanga,bekas jambanga
jambangan,jambangan
vas,vas
Vatican,Vatican
vatikan,vatikan
kekubah,kekubah
kendaraan,kenderaan
baldu,baldu
kipas angin,kipas angin
kipas angin,kipas angin
pengalih udara,pengalih udara
veranda,veranda
Jembatan Verra,Jambatan Verra
Istana Versail,Istana Versail
rompi,terletak hak
orang yang sol,orang yang sol
orang yg soleh,orang yg soleh
orang yg taat ,orang yg taat
jejambat,jejambat
viaduk,viaduk
dvd,dvd
alat video,alat video
pita video,pita video
projektor slai,projektor slai
vignet,vignet
villa,villa
kebun anggur,kebun anggur
ladang anggur,ladang anggur
viola,viola
biola,biola
lokap,lokap
violin,violin
masihdara,masihdara
ingatan maya,ingatan maya
memori virtual,memori virtual
voltmeter,voltmeter
dado,dado
laluan pejalan,laluan pejalan
walker,walker
pejalan kaki,pejalan kaki
Walkman,Walkman
plug,plug
tongkat sakti,tongkat sakti
Mesin wankel,Mesin wankel
almari gantung,almari gantung
koleksi pakaia,koleksi pakaia
kepala peluru,kepala peluru
hulu ledak,hulu ledak
lungsin,lungsin
sinki,sinki
mesin basuh,mesin basuh
mesin cuci,mesin basuh
pembasuh,pembasuh
sesendal,sesendal
Monumen Washin,Tugu Washin
jam saku,jam saku
jam tangan,jam tangan
bohongan,bohongan
saluran air,saluran air
sasak,sasak
senjata pemusn,senjata pemusn
satelit cuaca,satelit cuaca
webing,webing
kamera web,kamera web
cincin perkahw,cincin perkahw
cincin pernika,cincin Pernika
benda berat,benda berat
keertian,keertian
kiloan,kiloan
telaga minyak,telaga minyak
perigi,perigi
luar biasa bes,luar biasa bes
kerusi roda,kerusi roda
kursi roda,kerusi roda
pengocok,pemukul
rumah pelacur,rumah pelacur
rumah pelacura,rumah pelacura
bordil,pelacuran
sumbu berlilin,paksi berlilin
anyaman rotan,anyaman rotan
hukuman pukula,hukuman pukula
jaringan area ,rangkaian kawasan
wig,rambut palsu
win,win
anak kunci,anak kunci
sepana,sepana
kincir angin,kincir angin
tingkap kereta,tingkap kereta
turbin angin,turbin angin
pentas belakan,pentas belakan
penutup mata,penutup mata
tuntun mata,tuntun mata
kerja kayu,kerja kayu
plot,plot
pakanan,pakanan
hasil tangan,hasil tangan
meja kerja mek,meja kerja mek
tempat kerja,tempat kerja
stesen kerja,stesen kerja
World Trade Ce,World Trade Ce
web,web
World Wide Web,World Wide Web
kalungan bunga,kalungan bunga
lei,lei
alat tulis,alat tulis
kapal untuk pe,kapal untuk pe
yacht,yacht
ela,ela
perkarangan,perkarangan
yard,yard
kawasan rumah,kawasan rumah
sebidang tanah,sebidang tanah
pengandar,pengandar
kandar,kandar
yo-yo,yo-yo
zodiak,zodiak
watak manusia,watak manusia
sifat-sifat ut,sifat-sifat ut
suatu hal,suatu hal
kepribadian,keperibadian
keperibadian,keperibadian
ketokohan,ketokohan
personaliti,personaliti
sahsiah,sahsiah
ciri tersendir,ciri tersendir
identitas,identiti
identiti,identiti
individualiti,individualiti
identiti terse,identiti terse
identifikasi,pengenalan
menjadi seseor,menjadi seseor
digit,digit
fiber,fiber
fon aksara,fon aksara
jenis fon,jenis fon
perwatakan,perwatakan
kerohanian,kerohanian
bersifat alam ,bersifat alam
bersifat spiri,bersifat spiri
kesunyian,kesunyian
tanpa teman,tanpa rakan
keadaan terpen,keadaan terpen
privasi,privasi
kehidupan peri,kehidupan peri
pembawaan,pembawaan
temperamen,pembawaan
kegelisahan,kegelisahan
keresahan,keresahan
perasaan takut,perasaan takut
sifat takut,sifat takut
semangat korps,semangat korps
emotionalism,emotionalism
sangat emosion,sangat emosion
rasa sayang,rasa sayang
sifat yang men,sifat yang men
kelembutan,kelembutan
kelembutan hat,kelembutan hat
kehangatan,kehangatan
sifat sangat e,sifat sangat e
sifat pemarah,sifat pemarah
tanpa emosi,tanpa emosi
kekakuan,simpulan
sikap dingin,sikap dingin
sikap tanpa pe,sikap tanpa pe
tidak ambil pe,tidak ambil pe
tidak bersungg,tidak bersungg
kurangnya gair,kurangnya gair
sifat tenang,sifat tenang
sifat yang ten,sifat yang ten
watak yang ten,watak yang ten
kesedihan,kesedihan
kondisi murung,keadaan murung
dengan semanga,dengan semanga
dengan kegaira,dengan kegaira
kehalusan,kehalusan
ringan dalam g,ringan dalam g
kekuatan,kekuatan
gaya hidup ima,gaya hidup ima
tenaga dan sem,tenaga dan sem
gaya energik,gaya bertenaga
daya mengapung,daya mengapung
penuh bertenag,penuh bertenag
bersemangat me,bersemangat me
keaktifan dan ,keaktifan dan
dinamisme,dinamisme
kedinamikan,kedinamikan
kepribadian en,keperibadian en
kelembapan eko,kelembapan eko
kelembapan,kelembapan
sikap pasif,sikap pasif
ketidakacuhan,ketidakacuhan
sikap apati,sikap apati
keculasan,keculasan
sifat malas,sifat malas
perfeksionisme,perfeksionisme
toleransi,toleransi
perasaan puas ,perasaan puas
sikap lembut,sikap lembut
sikap mudah me,sikap mudah me
kebengisan,kebengisan
kerasnya,kerasnya
ketatnya,ketatnya
ketegasan,ketegasan
keterukan,keterukan
kesaksamaan be,kesaksamaan be
muhibah,muhibah
pemarah,pemarah
kemasaman,kemasaman
kekesalan,kekesalan
rasa kurang se,rasa kurang se
ketidaksabaran,ketidaksabaran
tidak sabar,tidak sabar
kegetiran,kegetiran
kepahitan,kepahitan
ketajaman,ketajaman
rasa sakit hat,rasa sakit hat
sifat suka ber,sifat suka ber
kesanggupan,kesanggupan
kesediaan,kesediaan
kesudian,kesudian
kesediaan mela,kesediaan mela
layanan yg pen,perkhidmatan yg pen
keterbukaan,keterbukaan
iltizam,iltizam
beratnya,beratnya
keseriusan,keseriusan
sifat keserius,sifat keserius
sifat menjadi ,sifat menjadi
sifat kurang b,sifat kurang b
rasa humor,rasa humor
rasa lucu,rasa lucu
kejenakaan,telatah
sifat berterus,sifat berterus
sifat blak-bla,sifat blak-bla
kefasihan,kefasihan
kelancaran,kelancaran
kepetahan,kepetahan
kerahsiaan,kerahsiaan
sifat berat mu,sifat berat mu
tidak banyak c,tidak banyak c
sifat peramah,sifat peramah
keakraban,keakraban
keeratan,keeratan
kemesraan,kemesraan
kemestaan,kemestaan
sifat agresif,sifat agresif
kuasa penyesua,kuasa penyesua
kefleksibelan,kefleksibelan
keluwesan,keluwesan
ketegaran,ketegaran
perhatian seri,perhatian seri
tidak bertimba,tidak bertimba
perbuatan yg l,perbuatan yg l
keadaan terbur,keadaan terbur
keadaan terdes,keadaan terdes
kecerobohan pu,kecuaian pu
kewaspadaan,kewaspadaan
sikap hati-hat,sikap hati-hat
sikap waspada,sikap waspada
kejantanan,kejantanan
kelelakian,kelelakian
kebolehpercaya,kebolehpercaya
suatu bentuk k,suatu bentuk k
pertanggungjaw,pertanggungjaw
akuntabilitas,akauntabiliti
keboleharapan,keboleharapan
kebolehharapan,kebolehharapan
reliabilitas,kebolehpercayaan
acuh tak acuh,acuh tak acuh
bina tak bina,bina tak bina
sikap tidak am,sikap tidak am
tidak memberi ,tidak memberi
tidak mempunya,tidak mempunya
pasport,pasport
tampilan objek,gambaran objek
kesannya,kesannya
bentuk orang,bentuk orang
perspektif,perspektif
fasa,fasa
ukuran bahan c,saiz bahan c
persona,persona
sebuah kemirip,sebuah kemirip
penampilan lua,penampilan lua
air muka,air muka
rupanya,rupanya
tanda putih,tanda putih
bintik mata,bintik mata
jelitawan,jelitawan
keindahan,keindahan
kejelitaan,kejelitaan
kerupawanan,kerupawanan
kesegakan,kesegakan
kebesaran,kebesaran
kecemerlangan,kecemerlangan
kehebatan,kehebatan
daya tarikan,daya tarikan
daya penarik,daya penarik
kegemilangan,kegemilangan
keindahan atau,keindahan atau
buah pear jeni,buah pear jeni
karisma,karisma
perkerabatan,perkerabatan
buruknya,buruknya
kehodohan,kehodohan
kejelikan,kejelikan
kekejian,kekejian
kecelaan,kecelaan
noda,noda
tahi lalat,tahi lalat
tanda lahir,tanda lahir
serpih,serpih
bekas luka,bekas luka
cakaran,cakaran
conteng,conteng
noda bintik,noda bintik
kondiloma akum,kondiloma akum
rokoko,rokoko
turapan,turapan
kelihatan sso ,kelihatan sso
kilauan,kilauan
kebeningan,kebeningan
kejelasan,kejelasan
kejernihan,kejernihan
kebersihan,kebersihan
ketulusan,ketulusan
keadaan lut si,keadaan lut si
keheningan,keheningan
kejarangan,kejarangan
kelegapan,kelegapan
ketenatan,ketenatan
fakta yang jel,fakta yang jel
fakta yg jelas,fakta yg jelas
kedahsyatan,kehebatan
kecocokan,padanan
keserasian,keserasian
persefahaman,persefahaman
kesamaan,persamaan
keserupaan,keserupaan
persesuaian,persesuaian
normaliti,normaliti
ketidaksesuaia,ketidaksesuaia
kepatutan,kepatutan
kewajaran,kewajaran
adanya,adanya
ketersediaan,ketersediaan
tersedianya,tersedianya
tidak berkelay,tidak berkelay
tidak tersedia,tidak terdapat
ciri-ciri,ciri-ciri
sifat baik,sifat baik
sifat khas,sifat khas
keinsanan,keinsanan
aura,aura
suasana,suasana
not,not
kaliber,berkaliber
berkualiti,berkualiti
superioriti,superioriti
keindahan yang,keindahan yang
keindahan yg m,keindahan yg m
kemewahan,kemewahan
kehebatan dan ,kehebatan dan
martabat,martabat
Duli Yg Maha M,Duli Yg Maha M
kebijakan,dasar
kepintaran,kepintaran
sifat-sifat,sifat-sifat
kepelbagaian,kepelbagaian
kecairan,kecairan
kebosanan,kebosanan
kemonotonan,kemonotonan
sama saja,sama saja
kesatupaduan,kesatupaduan
paralelisme,paralelisme
keseragaman,keseragaman
kehomogenan,kehomogenan
ketekalan,ketekalan
konsistensi,konsisten
hampir sama,hampir sama
mirror image,mirror image
kemiripan,persamaan
kesetaraan,kesaksamaan
padanan,padanan
tanda jasa,tanda jasa
tanda penghorm,tanda penghorm
batas yang bol,batas yang bol
batas yg boleh,batas yg boleh
jidar,jidar
margin,margin
peluang,peluang
selisih antara,perbezaan antara
berjenis-jenis,berjenis-jenis
keanekaragaman,kepelbagaian
keragaman,kepelbagaian
persembahan an,persembahan an
pertunjukan an,persembahan an
ketaksamaan,ketaksamaan
perbezaan anta,perbezaan anta
pertidaksamaan,pertidaksamaan
kepastian,kepastian
keputusan tega,keputusan tega
kebarangkalian,kebarangkalian
perihal boleh ,perihal boleh
sesuatu yang m,sesuatu yang m
sst yg munasab,sst yg munasab
ketidakpastian,ketidakpastian
ketidaktentuan,ketidaktentuan
kebimbangan,kebimbangan
kesangsian,kesangsian
kemustahilan,perkara yang mustahil
ketidakmungkin,ketidakmungkin
realiti,realiti
keistimewaan,keistimewaan
sifat yg lain ,sifat yg lain
ciri khusus,ciri khas
keistemewaan,keistimewaannya
keunikan,keunikan
sifat umum,sifat umum
solidarno??,solidarno ??
kekusutan,kekusutan
komplikasi,komplikasi
kompleksnya,kompleksnya
rumitnya,rumitnya
regulariti,regulariti
tetapnya,tetapnya
irama,irama
terancang,terancang
kerawakan,kerawakan
tidak ratanya,tidak ratanya
ketidakrataan,ketidakrataan
kegoyahan,kegoyahan
berpindah-pind,berpindah-pind
kemudahan perg,kemudahan perg
mobiliti,mobiliti
perihal berger,perihal berger
ketidakstabila,ketidakstabila
penumpangan,penumpangan
kekukuhan,kekukuhan
keteguhan,keteguhan
kemantapan,kemantapan
kestabilan,kestabilan
manisnya,manisnya
kredibiliti,kredibiliti
kredibilitas,kredibiliti
keaslian,keaslian
kesahihan,kesahihan
ketulenan,ketulenan
kesahan,kesahan
yang bersahaja,yang bersahaja
yg bersahaja,yg bersahaja
kepolosan,kepolosan
kespontanan,kespontanan
dgn mudah,dgn mudah
kemegahan,kemegahan
kebanggaan yan,kebanggaan yan
kebanggaan yg ,kebanggaan yg
perbuatan menu,perbuatan menu
kebolehterimaa,kebolehterimaa
ketidakcukupan,ketidakcukupan
tabiat aneh,tabiat aneh
yang original,yang original
yg original,yg original
endemisme,endemisme
sifat lain drp,sifat lain drp
kebaharuan,kebaharuan
kesegaran,kesegaran
sikap ortodoks,sikap ortodoks
konvensi,konvensyen
benarnya,benarnya
kejituan,kejituan
kepersisan,kepersisan
tetap mengikut,tetap mengikut
ketidaktepatan,ketidaktepatan
ketidakjelasan,kekaburan
kelakuan yang ,kelakuan yang
kelakuan yg ke,kelakuan yg ke
kerendahan nil,kerendahan nil
perbuatan yg h,perbuatan yg h
tindakan renda,tindakan renda
kemasyhuran,kemasyhuran
kepopularan,kepopularan
perihal sah,perihal sah
sahnya,sahnya
ketidakmunasab,ketidakmunasab
tamadun,tamadun
keanggunan,keanggunan
keelokan,keelokan
ketampanan,ketampanan
kecerdasan,kecerdasan
brilian,cemerlang
gilang-gemilan,gilang-gemilan
kekasaran baha,kekasaran baha
kekesatan,kekesatan
jelasnya,jelasnya
kaburnya,kaburnya
kekaburan,kekaburan
kesamaran,kesamaran
ketaksaan,ketaksaan
khasiat,khasiat
kealiman,kealiman
kewarakan,kewarakan
kekejeman,kekejeman
kelaliman,kezaliman
kebuasan,kebuasan
kekerasan hati,kekerasan hati
sifat murah ha,sifat murah ha
premi,premium
keliberalan,keliberalan
altruisme,altruisme
kebakhilan,kebakhilan
kelokekan,kelokekan
kepentingan di,kepentingan di
sifat mementin,sifat mementin
sikap mementin,sikap mementin
egoisme,egoisme
ikhtiar,ikhtiar
sifat garang,sifat garang
semangat melaw,semangat melaw
kegagahan,kegagahan
kelancangan,kelancangan
pipi,pipi
kesaksamaan,kesaksamaan
kesamarataan,kesamarataan
kasih sayang,kasih sayang
timbang rasa,timbang rasa
cara yg berhat,cara yg berhat
diplomasi,diplomasi
kebencian,kebencian
kedengkian,kedengkian
perasaan denda,perasaan denda
sikap jahat,sikap jahat
daya kepekaan,daya kepekaan
keadaan mati r,keadaan mati r
ketidakpekaan,tidak sensitif
moraliti,moraliti
ketakwaan,ketakwaan
keteguhan mora,keteguhan mora
hati nurani,hati nurani
kesedaran bati,kesedaran bati
suara hati,suara hati
kebagusan,kebagusan
kehormatan dir,kehormatan dir
kemurnian,kemurnian
kesucian,kesucian
kecerahan,kecerahan
berasas,berasas
kelakuan tidak,kelakuan tidak
sifat tidak be,sifat tidak be
paling teruk,paling teruk
ketuhanan,ketuhanan
kekudusan,kesucian
keperkasaan,keperkasaan
keperwiraan,keperwiraan
keteguhan hati,keteguhan hati
ketangkasan,arked
kepahlawanan,kepahlawanan
sifat penakut,sifat penakut
keseganan,keseganan
sifat malu,sifat malu
azam,azam
mengawal diri,mengawal diri
will power,will power
kedegilan,kedegilan
sifat keras ke,sifat keras ke
berani membuat,berani membuat
ketegaran hati,ketegaran hati
keikhlasan,keikhlasan
ketidakjujuran,kecurangan
kemunafikan,kemunafikan
harga diri,harga diri
nama baik,nama baik
integriti,integriti
penuh kebesara,penuh kebesara
hal patut diho,hal patut diho
tatasusila,tatasusila
kelurusan,kelurusan
seseorang yang,seseorang yang
sso yg memaluk,sso yg memaluk
kecerdikan,kecerdikan
kelicikan,kelicikan
kesetianegaraa,kesetianegaraa
nasionalisme,nasionalisme
patriotisme,patriotisme
semangat keban,semangat keban
cauvinisme,cauvinisme
sovinisme,sovinisme
ketidaksetiaan,ketidaksetiaan
sifat tidak se,sifat tidak se
kecanggihan,kecanggihan
keadaan terlal,keadaan terlal
kenaifan,kenaifan
pengekangan ha,pengekangan ha
pengendalian d,pengendalian d
perencatan lak,perencatan lak
pantang larang,pantang larang
hargai diri,hargai diri
maruah,maruah
kehampaan,kehampaan
kesia-siaan,kesia-siaan
kesombongan,kesombongan
sifatyg suka b,sifatyg suka b
egotisme,egotisme
kebongkakan,kebongkakan
kerendahan dir,kerendahan dir
kerendahan hat,kerendahan hat
sikap merendah,sikap merendah
kearifan,kearifan
ketajaman akal,ketajaman akal
langkah bering,langkah bering
sikap berhati-,sikap berhati-
sikap berwaspa,sikap berwaspa
keabsurdan,keabsurdan
putusan,putusan
keobjektifan,keobjektifan
objektiviti,objektiviti
objektivitas,objektiviti
penghematan,penjimatan
sifat hemat,sifat hemat
pandangan jauh,pandangan jauh
keberanian yan,keberanian yan
keberanian yg ,keberanian yg
sikap tidak be,sikap tidak be
sikap yang sem,sikap yang sem
sikap yg semba,sikap yg semba
kecurigaan,kecurigaan
kekhuatiran,kekhuatiran
syak wasangka,syak wasangka
syak,syak
perihal berpak,perihal berpak
tingkah laku y,tingkah laku y
budi,budi
sifat rendah h,sifat rendah h
kekotoran,kekotoran
kedamaian,kedamaian
gangguan cuaca,gangguan cuaca
kehambaan,kehambaan
bersikap memba,bersikap memba
perawakan,perawakan
formaliti,formaliti
kesateriaan,kesateriaan
sifat kurang s,sifat kurang s
sama ukur,sama ukur
pengasuhan,penjagaan
salasilah,salasilah
zuriat,zuriat
asal-usul,asal-usul
masa muda,masa muda
rupa yang muda,rupa yang muda
rupa yg muda,rupa yg muda
semangat muda,semangat muda
sifat keanak-a,sifat keanak-a
fesyen,fesyen
mod,mod
idiom,idiom
pengolahan,pemprosesan
tata tertib,tata tertib
sentuhan cat,sentuhan cat
kandungan,kandungan
tekstur,tekstur
fenotip,fenotip
fenotipe,fenotip
kekentalan,kekentalan
kepadatan,kepadatan
kelikatan,kelikatan
viskositas,viskositas
pelekatan,pelekatan
kepekatan,kepekatan
ketebalan,ketebalan
kebendaliran,kebendaliran
kerenyahan,kerenyahan
keadaan sst yg,keadaan sst yg
resapan,resapan
jalinan,jalinan
anak rambut,anak rambut
bulu halus,bulu halus
bulu roma,bulu roma
janggut halus,janggut halus
ira,ira
buah fikiran,buah fikiran
lingkaran caha,lingkaran caha
halo,halo
kejayaan terak,kejayaan terak
keamatan,keamatan
cahaya yang me,cahaya yang me
geridip,geridip
denyaran,denyaran
cahaya terang ,cahaya terang
kilau-kilauan,kilau-kilauan
aneka mayar,aneka mayar
bahang,bahang
cahaya warna,cahaya warna
sedikit warna,sedikit warna
warna sedikit,warna sedikit
kehitaman,kehitaman
warna hitam,warna hitam
kayu hitam,kayu hitam
keputihan,keputihan
batu alabaster,batu Alabaster
obat pemutih,obat peluntur
pemutih,pemutihan
bak mutiara,bak mutiara
putih kuning,putih kuning
kekelabuan,kekelabuan
warna keperak-,warna keperak-
merah delima,merah delima
merah ungu,merah ungu
burgundy,burgundy
cerise,cerise
warna keemasan,warna keemasan
warna kuning j,warna kuning j
kuning limau,kuning limau
hartal kuning ,hartal kuning
oker,oker
hijau zamrud,hijau zamrud
biru gelap,biru gelap
akuamarin,Akuamarin
aqua,aqua
warna lembayun,warna lembayun
biru nila,biru nila
biru tua,biru tua
violet,violet
warna merah mu,warna merah mu
warna samar,warna samar
aprikot,aprikot
kuning kemerah,kuning kemerah
warna cokelat,warna coklat
warna coklat t,warna coklat t
kuning air,kuning air
Warna Coklat m,Warna Coklat m
warna kuning p,warna kuning p
ungu tua,ungu tua
warna pastel,warna pastel
corak warna,corak warna
warnamuka,warnamuka
perang kekunin,perang kekunin
kepucatan,kepucatan
aroma,aroma
bau harum,bau harum
bauan,bauan
keharuman,keharuman
kewangian,kewangian
runut bunyi,runut bunyi
se + KN,se KN
keadaan sepi,keadaan sepi
berdiam-diam,berdiam-diam
kesenyapan,kesenyapan
membiarkan sen,membiarkan sen
tidak diganggu,tidak diganggu
kemerduan,kemerduan
kelunakan,kelunakan
dentuman,dentuman
desingan,desingan
suara hiruk-pi,suara hiruk-pi
pic,pic
tinggi nada,tinggi nada
soprano,soprano
treble,tiga kali ganda
alto,alto
musik bas,muzik bas
nada sebutan p,nada sebutan p
nada suara,nada suara
perbezaan suar,perbezaan suar
resonans,resonans
talun,talun
kekuatan bunyi,kekuatan bunyi
kresendo,kresendo
forte,forte
tempo dlm muzi,tempo dlm muzi
kadens,kadens
rentak bunyi,rentak bunyi
rempah,rempah
keasidan,keasidan
rasa masam,rasa masam
kemanisan,kemanisan
kenikmatan,kenikmatan
badan lebar,badan lebar
kegempalan,kegempalan
kegemukan,kegemukan
keobesan,keobesan
ketambunan,ketambunan
ketegapan,ketegapan
obesiti,obesiti
obesitas,obesiti
kemontelannya,kemontelannya
tembamnya,tembamnya
perihal kurus,perihal kurus
kelangsingan,kelangsingan
postur,postur
gaya jalan,gaya jalan
lemah-lembut,lemah-lembut
kejanggalan,kejanggalan
vitaliti,vitaliti
keseksualan,keseksualan
organ seks,organ seks
sifat kelakian,sifat kelakian
androgini,androgini
kumandang,kumandang
tala,tala
suhu,suhu
entalpi,entalpi
entropi,entropi
titik bakar,titik bakar
titik lebur,titik lebur
suhu kamar,suhu bilik
keadaan sejuk,keadaan sejuk
udara dingin,udara sejuk
udara sejuk,udara sejuk
kenyamanan,kemudahan
kepanasan,kepanasan
darjah penglih,darjah penglih
keadaan pengli,keadaan pengli
terangnya,terangnya
luminositas,kilauan
keanjalan,keanjalan
sikap yg boleh,sikap yg boleh
elastisitas,keanjalan
lantunan,lantunan
pantulan,pantulan
kuatnya,kuatnya
tahannya,tahannya
kelenturan,kelenturan
bongkah,bongkah
jisim,jisim
secara besar-b,secara besar-b
saizyang besar,saizyang besar
saizyg besar,saizyg besar
yang terbesar,yang terbesar
bobot atom,bobot atom
massa atom,massa atom
beratnya sesua,beratnya sesua
beratnya sst,beratnya sst
kelihatan bera,kelihatan bera
keringanan,keringanan
tanpa beban,tanpa beban
momentum,momentum
momentum sudut,momentum sudut
kekuasaan,kuasa
kecekalan hati,kecekalan hati
kekuatan batin,kekuatan batin
ketabahan hati,ketabahan hati
daya ketahanan,daya ketahanan
stamina,stamina
keimunan,keimunan
pelalian,pelalian
keberkesanan,keberkesanan
kemanjuran,keberkesanan
kemustajaban,kemustajaban
dalamnya,dalamnya
kehebatan usah,kehebatan usah
titik berat,titik berat
kemarahan yang,kemarahan yang
kemarahan yg a,kemarahan yg a
kemarahan yg m,kemarahan yg m
ph,ph
kelesuan,kelesuan
keadaan boleh ,keadaan boleh
mudahnya,mudahnya
kerapuhan,kerapuhan
sudah dekat,sudah dekat
ketepatan wakt,Ketepatan wakt
jangka masa,jangka masa
lamanya,lamanya
selama,selama
singkatnya,ringkasnya
waktu yang sin,masa yang sin
waktu yg singk,waktu yg singk
kelangsungan,kelangsungan
keabadian,keabadian
kekekalan,kekekalan
kesinambungan,kesinambungan
frekuensi audi,kekerapan audi
frekuensi radi,kekerapan radi
frekuensi amat,kekerapan amat
frekuensi sang,kekerapan sang
kederasan,kederasan
kepesatan,kepesatan
kesegeraan,kesegeraan
perlu terburu-,perlu terburu-
perlu tergesa-,perlu tergesa-
secepat mungki,secepat mungki
perihal tiba-t,perihal tiba-t
tatarajah,tatarajah
hubungan bilat,hubungan bilat
ketidakseimban,ketidakseimban
tinggi rendah,tinggi rendah
kesengetan,kesengetan
kemiringan,cerun
cerun,cerun
kecerunan,kecerunan
kecuraman,kecuraman
kelandaian tan,kelandaian tan
kebangunan,kebangunan
kelengkungan,kelengkungan
perimbangan,perimbangan
pengimbangan,pengimbangan
perkadaran,perkadaran
pelurusan,pelurusan
cara berdiri,cara berdiri
keterpencilan,terpencil
dekatnya,dekatnya
kedekatan,berdekatan
menjelang tiba,menjelang tiba
jarak gelomban,jarak gelomban
jarak lompatan,jarak lompatan
distribusi,pengedaran
jarak waktu,jarak masa
magnitud,magnitud
magnitudo mutl,magnitud mutl
khabar,khabar
probabiliti,probabiliti
matra,matra
darjah,darjah
gred,gred
sejauh mana,sejauh mana
tahap yang tin,tahap yang tin
tahap yg tingg,tahap yg tingg
kedalaman,kedalaman
nombor,nombor
kuarto,kuarto
tahap tinggi,tahap tinggi
lilitan,lilitan
lilitan bulata,lilitan bulata
perimeter,perimeter
ukur keliling,ukur keliling
diameter,garis pusat
garis pusat,garis pusat
tebalnya,tebalnya
kebolehan,kebolehan
lubang laras,lubang laras
terlalu luas,terlalu luas
kecilnya,kecilnya
kekerdilan jiw,kekerdilan jiw
penggenap,penggenap
susutan,susutan
kenaikan gaji,kenaikan gaji
pusing ganti,pusing ganti
tidak cukupnya,tidak cukupnya
defisit,defisit
banyaknya,banyaknya
melimpah-ruah,melimpah-ruah
kekayaan,kekayaan
kumpulan besar,kumpulan besar
kesuburan,kesuburan
kurangnya,kurangnya
kelangkaan,kekurangan
perhiasan yang,perhiasan yang
perhiasan yg b,perhiasan yg b
rekaan berdasa,rekaan berdasa
barang mewah,barang mewah
surplus,lebihan
banjiran,banjiran
kedominanan,kedominanan
jumlah terbesa,jumlah terbesa
mayoritas,majoriti
minoriti,minoriti
skop,skop
skopnya,skopnya
tahapnya,tahapnya
takat,takat
kesetujuan,kesetujuan
lingkungan pen,persekitaran pen
tingkat nada,tahap nada
tingkat suara,tahap suara
horizon,horizon
kaki langit,kaki langit
ufuk,ufuk
cakupan,liputan
liputan,liputan
spektrum,spektrum
lingkungan,persekitaran
seluas,seluas
ukuran luas,saiz luas
panjangnya,panjangnya
jauhnya,jauhnya
perbatuan,perbatuan
altitud,altitud
aras laut,aras laut
permukaan laut,permukaan laut
tambahan masa,tambahan masa
kelebaran,kelebaran
lebarnya,lebarnya
lebar kapal,lebar kapal
pentingnya,pentingnya
merit,merit
angka buruk,angka buruk
gunanya,gunanya
keuntungan,keuntungan
bunga wang,bunga wang
kepentingan,kepentingan
tukang bertaru,tukang bertaru
barang merugik,barang merugik
berbiaya,kos
mahalnya,mahalnya
daya pengeluar,daya pengeluar
produktiviti,produktiviti
kegersangan,kegersangan
kebergunaan,kebergunaan
utk,utk
munafaat,munafaat
perihal tidak ,perihal tidak
tak perlunya,tak perlunya
tidak ada guna,tidak ada guna
perihal sia-si,perihal sia-si
sifat sst yg t,sifat sst yg t
praktikaliti,praktikaliti
daya maju,daya maju
realisme,realisme
idealisme,idealisme
kecekapan,kecekapan
kejahilan,kejahilan
ketidakcekapan,ketidakcekapan
aset,aset
sumber lain,sumber lain
alat bantu,alat bantu
handikap,handikap
keberuntungan,nasib
paling menyuka,paling menyuka
hak keistimewa,hak keistimewa
kekurangan yan,kekurangan yan
kekurangan yg ,kekurangan yg
yang tidak ada,yang tidak ada
yg tidak ada,yg tidak ada
kemustahakan,kemustahakan
memerlukan tin,memerlukan tin
sokongan penti,sokongan penti
keremehan,keremehan
tidak pentingn,tidak pentingn
hak utk menggu,hak utk menggu
hak utk memasu,hak utk memasu
hak manusia,hak manusia
prerogatif,prerogatif
kebebasan bera,kebebasan bera
hak bersuara,hak bersuara
hak undi,hak undi
hak suara,hak suara
yang mutakhir,yang mutakhir
yg mutakhir,yg mutakhir
sangat ceria,sangat ceria
cengkaman,cengkaman
cengkeram,cengkeram
debaran,debaran
pihak berkuasa,pihak berkuasa
tampuk pemerin,tampuk pemerin
Panglima Terti,Panglima terti
